date,region,product,sales_amount,quantity,customer_count
2023-10-01,West,Product D,958.5952078627937,43,29
2023-10-02,North,Product A,1236.063567835525,56,21
2023-10-02,North,Product B,750.397882221268,54,26
2023-10-02,North,Product C,750.3450487940547,52,14
2023-10-02,North,Product D,908.7916651428058,53,27
2023-10-02,South,Product A,928.2587518467667,52,27
2023-10-02,South,Product B,899.9661805252192,44,25
2023-10-02,South,Product C,1176.0526411201433,48,11
2023-10-02,South,Product D,984.0865902027725,38,23
2023-10-02,East,Product A,859.5405573617529,44,22
2023-10-02,East,Product B,1105.2571737363958,46,26
2023-10-02,East,Product C,1288.32923666844,51,30
2023-10-02,East,Product D,1057.7219302596986,57,21
2023-10-02,West,Product A,776.843057722903,48,21
2023-10-02,West,Product B,1004.9251977113594,59,26
2023-10-02,West,Product C,1049.3773803064532,55,25
2023-10-02,West,Product D,900.1418818388878,42,21
2023-10-03,North,Product A,863.2619029751496,33,26
2023-10-03,North,Product B,1039.8042225525464,44,25
2023-10-03,North,Product C,687.7314033800224,41,22
2023-10-03,North,Product D,943.7514187326659,63,20
2023-10-03,South,Product A,853.4373677792602,52,27
2023-10-03,South,Product B,1131.891704887871,47,27
2023-10-03,South,Product C,1142.7132303158053,53,31
2023-10-03,South,Product D,1084.6646763030249,47,25
2023-10-03,East,Product A,915.1846813266043,59,33
2023-10-03,East,Product B,947.3001054147923,50,34
2023-10-03,East,Product C,885.4607697883374,50,34
2023-10-03,East,Product D,811.6394535350089,42,24
2023-10-03,West,Product A,800.2369463620948,57,31
2023-10-03,West,Product B,751.5693298416779,48,18
2023-10-03,West,Product C,710.3288164083392,46,22
2023-10-03,West,Product D,941.5249293812628,51,28
2023-10-04,North,Product A,979.827815384195,52,23
2023-10-04,North,Product B,912.0563281244753,55,20
2023-10-04,North,Product C,529.768357377566,49,23
2023-10-04,North,Product D,812.1873500120602,46,27
2023-10-04,South,Product A,1092.0477886455835,57,25
2023-10-04,South,Product B,1339.1225066556174,44,27
2023-10-04,South,Product C,1406.1907234698297,45,15
2023-10-04,South,Product D,741.0052051807827,56,30
2023-10-04,East,Product A,1079.480806577369,40,24
2023-10-04,East,Product B,1116.0843880192483,58,15
2023-10-04,East,Product C,1077.105425368356,53,25
2023-10-04,East,Product D,945.9976025097595,56,34
2023-10-04,West,Product A,772.967974062835,46,21
2023-10-04,West,Product B,937.8321703450003,51,35
2023-10-04,West,Product C,1079.1796213886737,58,28
2023-10-04,West,Product D,1276.8623506061572,49,26
2023-10-05,North,Product A,596.7939560971456,51,37
2023-10-05,North,Product B,590.8754218108794,60,27
2023-10-05,North,Product C,1045.484253587543,48,26
2023-10-05,North,Product D,790.6284083083324,73,23
2023-10-05,South,Product A,783.04823969791,56,24
2023-10-05,South,Product B,818.8608817991383,49,29
2023-10-05,South,Product C,991.9511450615629,38,16
2023-10-05,South,Product D,1016.7963154989509,45,24
2023-10-05,East,Product A,827.7953787023482,65,26
2023-10-05,East,Product B,692.827065826898,56,24
2023-10-05,East,Product C,874.5045031237693,54,34
2023-10-05,East,Product D,973.5676495289352,52,16
2023-10-05,West,Product A,1289.8827537993736,42,27
2023-10-05,West,Product B,964.3561974864288,50,20
2023-10-05,West,Product C,804.5049333694569,33,22
2023-10-05,West,Product D,1067.230634022805,36,22
2023-10-06,North,Product A,970.6963441976919,50,18
2023-10-06,North,Product B,1123.7217095220567,48,16
2023-10-06,North,Product C,645.8451154817888,48,29
2023-10-06,North,Product D,1201.7504143368087,47,26
2023-10-06,South,Product A,1134.2342718103216,46,22
2023-10-06,South,Product B,789.7736528447665,62,29
2023-10-06,South,Product C,1011.8346931120992,38,32
2023-10-06,South,Product D,1274.8581827146752,51,21
2023-10-06,East,Product A,1207.7512579229005,59,18
2023-10-06,East,Product B,1213.7778551088397,67,28
2023-10-06,East,Product C,1046.9140039873068,46,25
2023-10-06,East,Product D,1120.2165476215528,60,28
2023-10-06,West,Product A,1270.7224219093532,37,21
2023-10-06,West,Product B,1000.060992852458,55,25
2023-10-06,West,Product C,735.5654086719983,50,27
2023-10-06,West,Product D,1051.0708684224007,46,21
2023-10-07,North,Product A,1067.271347494123,54,19
2023-10-07,North,Product B,647.6835145490703,54,15
2023-10-07,North,Product C,793.8369445099868,33,25
2023-10-07,North,Product D,932.2513976457178,52,22
2023-10-07,South,Product A,942.9682939689443,30,16
2023-10-07,South,Product B,787.1255179131601,58,31
2023-10-07,South,Product C,679.8633781968028,62,28
2023-10-07,South,Product D,1011.5949393231327,49,24
2023-10-07,East,Product A,817.9164651660552,46,33
2023-10-07,East,Product B,690.0001643007985,51,25
2023-10-07,East,Product C,677.8611410165508,51,27
2023-10-07,East,Product D,1077.2423109325007,56,29
2023-10-07,West,Product A,1071.5510166853753,42,22
2023-10-07,West,Product B,980.0943344704493,51,27
2023-10-07,West,Product C,952.690684071813,46,19
2023-10-07,West,Product D,1031.143463906088,36,27
2023-10-08,North,Product A,1034.3307539937794,52,33
2023-10-08,North,Product B,1370.8047600877203,40,30
2023-10-08,North,Product C,1094.601590993481,50,23
2023-10-08,North,Product D,891.5768426634236,46,22
2023-10-08,South,Product A,786.3592337091366,40,28
2023-10-08,South,Product B,1107.9095066722036,43,24
2023-10-08,South,Product C,1146.5683613995266,40,22
2023-10-08,South,Product D,1119.001760421656,57,26
2023-10-08,East,Product A,1469.6037017307754,50,21
2023-10-08,East,Product B,1121.8570232831719,41,24
2023-10-08,East,Product C,936.3192851891814,50,25
2023-10-08,East,Product D,1145.455875187432,47,14
2023-10-08,West,Product A,1100.6824424399824,39,24
2023-10-08,West,Product B,939.8164573509301,43,26
2023-10-08,West,Product C,618.0404660682146,43,37
2023-10-08,West,Product D,839.612504987257,60,35
2023-10-09,North,Product A,861.3340190796237,55,25
2023-10-09,North,Product B,551.1636915663755,47,26
2023-10-09,North,Product C,809.6142304647494,56,28
2023-10-09,North,Product D,1156.0444949202872,55,24
2023-10-09,South,Product A,1211.6211235992073,47,25
2023-10-09,South,Product B,1070.9680311140596,48,25
2023-10-09,South,Product C,946.7791889507565,54,25
2023-10-09,South,Product D,701.3494137936804,60,22
2023-10-09,East,Product A,1114.0505447087248,62,22
2023-10-09,East,Product B,1151.0055587039296,55,38
2023-10-09,East,Product C,1156.079118917037,61,26
2023-10-09,East,Product D,794.906031120348,45,28
2023-10-09,West,Product A,1324.838265544413,46,20
2023-10-09,West,Product B,937.7469571391293,31,27
2023-10-09,West,Product C,960.8416597719889,51,24
2023-10-09,West,Product D,921.4480155831612,41,37
2023-10-10,North,Product A,1344.8836721219811,34,23
2023-10-10,North,Product B,1039.9552443670188,56,18
2023-10-10,North,Product C,890.5650791712465,49,25
2023-10-10,North,Product D,972.4686243054646,49,15
2023-10-10,South,Product A,763.798998313811,64,22
2023-10-10,South,Product B,899.8017460539165,47,21
2023-10-10,South,Product C,878.5346179164605,54,28
2023-10-10,South,Product D,881.4512541176105,62,19
2023-10-10,East,Product A,763.807276430596,43,25
2023-10-10,East,Product B,632.378486988232,48,28
2023-10-10,East,Product C,842.8168874380983,55,26
2023-10-10,East,Product D,772.0137456128209,46,34
2023-10-10,West,Product A,1089.0958349375053,57,28
2023-10-10,West,Product B,990.0363338187996,43,26
2023-10-10,West,Product C,1259.886243014091,41,26
2023-10-10,West,Product D,1282.221001822427,59,17
2023-10-11,North,Product A,1460.7568618434987,48,30
2023-10-11,North,Product B,1107.8188208510205,45,20
2023-10-11,North,Product C,922.421235013156,56,22
2023-10-11,North,Product D,1073.8789722039883,49,33
2023-10-11,South,Product A,1008.6368352433545,38,19
2023-10-11,South,Product B,1010.1414507727349,59,17
2023-10-11,South,Product C,983.2178202431994,58,27
2023-10-11,South,Product D,993.9574546431434,47,29
2023-10-11,East,Product A,719.3001966003023,53,24
2023-10-11,East,Product B,781.4596273505829,50,26
2023-10-11,East,Product C,811.5477612212078,52,15
2023-10-11,East,Product D,1374.4897321617448,56,26
2023-10-11,West,Product A,1184.794866833519,58,17
2023-10-11,West,Product B,1109.1221326761656,42,23
2023-10-11,West,Product C,811.8292940835638,45,25
2023-10-11,West,Product D,898.5309608031928,48,22
2023-10-12,North,Product A,1227.3069711549535,57,27
2023-10-12,North,Product B,1268.821138750891,56,16
2023-10-12,North,Product C,958.301473795944,49,28
2023-10-12,North,Product D,933.8352954551591,47,19
2023-10-12,South,Product A,1204.2795367680797,53,28
2023-10-12,South,Product B,1202.3811167499543,57,26
2023-10-12,South,Product C,1076.6380770754654,57,24
2023-10-12,South,Product D,919.9727873394879,46,25
2023-10-12,East,Product A,1009.5158834305576,59,19
2023-10-12,East,Product B,802.6452763652946,44,21
2023-10-12,East,Product C,964.9550066738909,39,28
2023-10-12,East,Product D,929.5094592924285,36,22
2023-10-12,West,Product A,719.9509542497647,53,24
2023-10-12,West,Product B,808.0785375576319,42,18
2023-10-12,West,Product C,1054.19764293744,57,26
2023-10-12,West,Product D,1005.8208134296823,57,26
2023-10-13,North,Product A,882.962829480143,43,31
2023-10-13,North,Product B,1078.4545053301097,48,34
2023-10-13,North,Product C,728.4735110102185,50,22
2023-10-13,North,Product D,974.6421496668117,61,29
2023-10-13,South,Product A,1073.853106931238,54,29
2023-10-13,South,Product B,762.8807984451082,50,22
2023-10-13,South,Product C,707.4565329145402,56,26
2023-10-13,South,Product D,1017.2666037574326,48,27
2023-10-13,East,Product A,732.1015674059929,52,25
2023-10-13,East,Product B,975.5880609261953,43,33
2023-10-13,East,Product C,1055.4745903115763,53,30
2023-10-13,East,Product D,977.1512171795749,42,26
2023-10-13,West,Product A,1267.0690713474085,46,20
2023-10-13,West,Product B,963.5182598528162,59,30
2023-10-13,West,Product C,828.6774712899977,53,23
2023-10-13,West,Product D,1177.0473227299958,48,22
2023-10-14,North,Product A,1286.8850632889603,60,24
2023-10-14,North,Product B,772.531959877969,62,24
2023-10-14,North,Product C,938.9252527812704,61,21
2023-10-14,North,Product D,556.470695856048,47,25
2023-10-14,South,Product A,825.96470597492,53,25
2023-10-14,South,Product B,1310.649437337751,48,28
2023-10-14,South,Product C,825.7582041933975,42,21
2023-10-14,South,Product D,879.6976970460281,44,28
2023-10-14,East,Product A,1236.0636633972222,39,22
2023-10-14,East,Product B,1074.8626179092996,51,30
2023-10-14,East,Product C,1009.7662249616819,52,21
2023-10-14,East,Product D,813.3157466579466,66,29
2023-10-14,West,Product A,959.2424861166497,44,22
2023-10-14,West,Product B,899.0878935527778,43,18
2023-10-14,West,Product C,1095.3168293966787,37,31
2023-10-14,West,Product D,1181.4685892122034,42,21
2023-10-15,North,Product A,620.9986212804451,41,23
2023-10-15,North,Product B,1225.4955717463858,39,24
2023-10-15,North,Product C,910.3019138267138,51,28
2023-10-15,North,Product D,1179.6593742412097,48,28
2023-10-15,South,Product A,726.9891113859167,40,22
2023-10-15,South,Product B,1389.4513477328564,48,27
2023-10-15,South,Product C,989.0813467774573,48,30
2023-10-15,South,Product D,924.3194988165104,62,22
2023-10-15,East,Product A,1198.218575319608,50,21
2023-10-15,East,Product B,812.7934973903639,50,21
2023-10-15,East,Product C,949.8231640835261,52,31
2023-10-15,East,Product D,1047.5715868056016,46,21
2023-10-15,West,Product A,906.8493213845074,43,24
2023-10-15,West,Product B,1119.4925715762706,61,20
2023-10-15,West,Product C,1105.127984545419,50,17
2023-10-15,West,Product D,1263.755937029358,50,26
2023-10-16,North,Product A,1223.3128538227597,48,21
2023-10-16,North,Product B,1049.1205634115831,45,22
2023-10-16,North,Product C,928.5991021097971,43,19
2023-10-16,North,Product D,856.4728816056675,52,23
2023-10-16,South,Product A,1113.7928769672667,52,19
2023-10-16,South,Product B,717.3644316268399,43,24
2023-10-16,South,Product C,973.1902466995617,74,29
2023-10-16,South,Product D,1018.885444870706,59,23
2023-10-16,East,Product A,1097.3271912289622,51,24
2023-10-16,East,Product B,767.6705228725717,43,25
2023-10-16,East,Product C,750.5620015774142,46,32
2023-10-16,East,Product D,966.3515592938961,56,25
2023-10-16,West,Product A,1167.2461952821734,45,28
2023-10-16,West,Product B,1095.3545106005208,53,27
2023-10-16,West,Product C,1062.6502519603407,49,23
2023-10-16,West,Product D,837.7711970499073,39,27
2023-10-17,North,Product A,893.528865946765,52,29
2023-10-17,North,Product B,1193.7247571411674,51,21
2023-10-17,North,Product C,917.2264550052583,54,22
2023-10-17,North,Product D,819.0044016198382,48,28
2023-10-17,South,Product A,1010.278393794968,52,29
2023-10-17,South,Product B,947.8702300210156,54,21
2023-10-17,South,Product C,877.1169039477576,65,23
2023-10-17,South,Product D,966.173007865607,50,18
2023-10-17,East,Product A,1388.0508586963824,46,24
2023-10-17,East,Product B,1012.7026522560917,53,35
2023-10-17,East,Product C,714.228677221313,58,21
2023-10-17,East,Product D,1031.538843992562,52,37
2023-10-17,West,Product A,340.8877640065383,36,22
2023-10-17,West,Product B,1231.3523964928622,44,23
2023-10-17,West,Product C,1064.6787710131375,49,27
2023-10-17,West,Product D,1010.0180297141594,54,22
2023-10-18,North,Product A,927.721671886417,38,19
2023-10-18,North,Product B,1134.8809602113897,49,22
2023-10-18,North,Product C,645.8695380155451,62,21
2023-10-18,North,Product D,856.0960974227945,58,21
2023-10-18,South,Product A,840.6948849679305,45,30
2023-10-18,South,Product B,907.6602568824832,47,27
2023-10-18,South,Product C,1173.8794350157582,48,19
2023-10-18,South,Product D,651.2432706509212,48,17
2023-10-18,East,Product A,1362.428117461553,54,36
2023-10-18,East,Product B,707.3212742989542,50,23
2023-10-18,East,Product C,739.0708002771066,49,17
2023-10-18,East,Product D,1074.3633621989445,52,24
2023-10-18,West,Product A,964.3323225010563,58,25
2023-10-18,West,Product B,1050.3570491350997,54,24
2023-10-18,West,Product C,1424.6641026562038,52,19
2023-10-18,West,Product D,899.1298292119485,56,20
2023-10-19,North,Product A,697.6506923823672,62,27
2023-10-19,North,Product B,1441.360986410894,48,21
2023-10-19,North,Product C,1404.5732236733584,44,20
2023-10-19,North,Product D,1053.707186048915,39,25
2023-10-19,South,Product A,972.0242638788576,42,21
2023-10-19,South,Product B,1097.7323074520955,45,28
2023-10-19,South,Product C,814.7628247151973,40,20
2023-10-19,South,Product D,1132.2276026676072,50,29
2023-10-19,East,Product A,1002.8067467763702,51,25
2023-10-19,East,Product B,860.0834607005366,47,36
2023-10-19,East,Product C,1052.2731484227147,56,30
2023-10-19,East,Product D,1215.5746153129603,42,26
2023-10-19,West,Product A,984.614848844169,52,20
2023-10-19,West,Product B,1586.7211412342544,58,27
2023-10-19,West,Product C,1290.9328582770092,53,20
2023-10-19,West,Product D,858.6756488087403,45,27
2023-10-20,North,Product A,779.388147173797,53,27
2023-10-20,North,Product B,1490.3425249994582,58,22
2023-10-20,North,Product C,738.2312315994003,38,31
2023-10-20,North,Product D,989.8164539321564,53,17
2023-10-20,South,Product A,1157.4750276447985,51,26
2023-10-20,South,Product B,844.6017576612911,45,21
2023-10-20,South,Product C,1058.6612472034049,48,25
2023-10-20,South,Product D,940.8064853903479,57,30
2023-10-20,East,Product A,1280.9581683919516,61,26
2023-10-20,East,Product B,1189.0428624500764,47,29
2023-10-20,East,Product C,1190.055856697656,58,29
2023-10-20,East,Product D,1064.4094408651385,58,29
2023-10-20,West,Product A,1245.0842122917334,52,33
2023-10-20,West,Product B,1438.7850303608889,44,18
2023-10-20,West,Product C,1075.1564267369547,50,24
2023-10-20,West,Product D,1088.0101321387147,43,16
2023-10-21,North,Product A,844.8271388879482,50,37
2023-10-21,North,Product B,1206.9876326327865,51,24
2023-10-21,North,Product C,811.9335624980864,50,24
2023-10-21,North,Product D,1088.1759796474964,46,18
2023-10-21,South,Product A,844.418855165087,45,31
2023-10-21,South,Product B,1014.9068000444487,43,20
2023-10-21,South,Product C,1144.0523047105219,57,29
2023-10-21,South,Product D,1156.099504137572,53,13
2023-10-21,East,Product A,962.4781710711441,45,25
2023-10-21,East,Product B,796.6210971524797,55,23
2023-10-21,East,Product C,925.1090170597241,47,20
2023-10-21,East,Product D,907.0173848887954,47,20
2023-10-21,West,Product A,730.9535095800339,42,26
2023-10-21,West,Product B,1323.285111498008,43,21
2023-10-21,West,Product C,430.7251367346373,57,22
2023-10-21,West,Product D,786.4247546136683,45,26
2023-10-22,North,Product A,885.4722961151593,45,27
2023-10-22,North,Product B,935.2994661150054,59,27
2023-10-22,North,Product C,743.0062507396092,51,26
2023-10-22,North,Product D,882.7165443022883,47,27
2023-10-22,South,Product A,757.942177153924,33,24
2023-10-22,South,Product B,1126.1330819775346,56,33
2023-10-22,South,Product C,1189.0520155788274,55,22
2023-10-22,South,Product D,1030.9279917252695,46,23
2023-10-22,East,Product A,1086.162814139483,47,26
2023-10-22,East,Product B,704.8642503619683,39,29
2023-10-22,East,Product C,1002.5225668704485,53,22
2023-10-22,East,Product D,746.155693929356,50,22
2023-10-22,West,Product A,1101.070926198349,54,33
2023-10-22,West,Product B,907.1874939742688,44,26
2023-10-22,West,Product C,783.2907615102963,45,27
2023-10-22,West,Product D,667.1634090857946,48,22
2023-10-23,North,Product A,821.2509435764694,51,23
2023-10-23,North,Product B,768.2689805354167,59,26
2023-10-23,North,Product C,1139.208462681578,50,24
2023-10-23,North,Product D,1308.9594692768521,48,30
2023-10-23,South,Product A,951.7805102024219,60,24
2023-10-23,South,Product B,1088.2208968734042,53,28
2023-10-23,South,Product C,1172.7259821157809,43,23
2023-10-23,South,Product D,735.2811215973127,50,28
2023-10-23,East,Product A,920.7529379861662,47,23
2023-10-23,East,Product B,981.715927606176,45,15
2023-10-23,East,Product C,1431.6038021714392,51,29
2023-10-23,East,Product D,788.4742139530388,50,34
2023-10-23,West,Product A,947.5543725532335,52,28
2023-10-23,West,Product B,773.4043810617466,50,25
2023-10-23,West,Product C,934.8757433700008,54,25
2023-10-23,West,Product D,878.8645574485644,51,26
2023-10-24,North,Product A,1321.2694079060623,52,32
2023-10-24,North,Product B,954.9026658795761,41,28
2023-10-24,North,Product C,1102.118534160878,47,19
2023-10-24,North,Product D,1049.16446533506,53,16
2023-10-24,South,Product A,1163.0633770415811,49,20
2023-10-24,South,Product B,1041.3319396988982,56,17
2023-10-24,South,Product C,1205.1639066603793,44,20
2023-10-24,South,Product D,1247.559300762322,47,25
2023-10-24,East,Product A,1425.288365505277,47,16
2023-10-24,East,Product B,975.9603312825127,53,26
2023-10-24,East,Product C,913.2574186617956,56,21
2023-10-24,East,Product D,929.468902627185,55,32
2023-10-24,West,Product A,823.4463043322174,55,24
2023-10-24,West,Product B,624.4550272179587,51,26
2023-10-24,West,Product C,1172.7948556823721,56,18
2023-10-24,West,Product D,514.9034202894627,47,27
2023-10-25,North,Product A,888.6370484685867,54,30
2023-10-25,North,Product B,826.1741515004139,51,22
2023-10-25,North,Product C,765.5176784332514,49,23
2023-10-25,North,Product D,970.9730833957317,47,26
2023-10-25,South,Product A,1147.1217140631097,50,27
2023-10-25,South,Product B,1238.0077506414086,40,23
2023-10-25,South,Product C,914.1451554253644,41,33
2023-10-25,South,Product D,1181.6622082423683,46,24
2023-10-25,East,Product A,945.5350780010476,66,20
2023-10-25,East,Product B,946.2662767181918,56,31
2023-10-25,East,Product C,1006.0757352825917,52,24
2023-10-25,East,Product D,1222.2752177978512,47,20
2023-10-25,West,Product A,826.9578799292533,40,31
2023-10-25,West,Product B,1174.5757899837572,48,21
2023-10-25,West,Product C,1087.210214955188,58,23
2023-10-25,West,Product D,1187.8019757043678,59,31
2023-10-26,North,Product A,1439.7674076522567,60,24
2023-10-26,North,Product B,1068.6710696772607,38,28
2023-10-26,North,Product C,830.465610156993,39,22
2023-10-26,North,Product D,720.5889953706053,47,26
2023-10-26,South,Product A,907.3134172038407,41,26
2023-10-26,South,Product B,735.5457042817648,51,14
2023-10-26,South,Product C,1408.5889722270063,53,27
2023-10-26,South,Product D,930.4824754110359,49,22
2023-10-26,East,Product A,940.8668775829143,45,28
2023-10-26,East,Product B,1076.713426341413,43,18
2023-10-26,East,Product C,1204.7361698325212,49,24
2023-10-26,East,Product D,775.223445573559,46,18
2023-10-26,West,Product A,992.276573290257,43,24
2023-10-26,West,Product B,863.0638214974691,51,18
2023-10-26,West,Product C,989.6749151781661,51,25
2023-10-26,West,Product D,914.037615433724,50,25
2023-10-27,North,Product A,1115.6557038552444,38,27
2023-10-27,North,Product B,1300.565417049916,47,11
2023-10-27,North,Product C,1143.506103280136,59,21
2023-10-27,North,Product D,801.546057374401,33,30
2023-10-27,South,Product A,1297.0801047140844,50,18
2023-10-27,South,Product B,992.9936201694302,45,27
2023-10-27,South,Product C,817.3880523879385,59,20
2023-10-27,South,Product D,817.2800348793875,57,27
2023-10-27,East,Product A,1034.1568295200416,48,27
2023-10-27,East,Product B,877.8323995443629,47,23
2023-10-27,East,Product C,1153.7983072689835,44,31
2023-10-27,East,Product D,589.3690980304989,50,26
2023-10-27,West,Product A,953.6163190281964,47,27
2023-10-27,West,Product B,1013.9813308917647,52,21
2023-10-27,West,Product C,1011.1506206985546,53,23
2023-10-27,West,Product D,1206.965222771171,54,20
2023-10-28,North,Product A,1089.0421757828124,46,16
2023-10-28,North,Product B,1132.2361981185438,41,17
2023-10-28,North,Product C,1334.9603355871461,54,20
2023-10-28,North,Product D,1228.8410317315863,44,27
2023-10-28,South,Product A,1110.0760940306043,40,17
2023-10-28,South,Product B,663.1550404939687,61,27
2023-10-28,South,Product C,696.1176218251387,44,27
2023-10-28,South,Product D,833.5197046479882,51,22
2023-10-28,East,Product A,1149.2348107400096,44,22
2023-10-28,East,Product B,1013.1726132639515,39,24
2023-10-28,East,Product C,1077.6364585448302,36,25
2023-10-28,East,Product D,482.32816728971034,45,16
2023-10-28,West,Product A,1394.270129800258,45,27
2023-10-28,West,Product B,1333.3178686751085,44,25
2023-10-28,West,Product C,979.831730491085,43,27
2023-10-28,West,Product D,879.9687009982345,52,23
2023-10-29,North,Product A,1364.3790631852041,56,12
2023-10-29,North,Product B,828.3825901308843,48,21
2023-10-29,North,Product C,1186.9603325391308,54,28
2023-10-29,North,Product D,1327.8264255859067,49,13
2023-10-29,South,Product A,1076.9941962639393,54,25
2023-10-29,South,Product B,798.5938270294948,58,21
2023-10-29,South,Product C,844.5979539590192,51,14
2023-10-29,South,Product D,861.985081211293,56,26
2023-10-29,East,Product A,1095.8375061573922,52,20
2023-10-29,East,Product B,1144.6320225309905,45,25
2023-10-29,East,Product C,922.6474422536699,50,25
2023-10-29,East,Product D,1066.8138724322775,49,30
2023-10-29,West,Product A,1305.8661307383404,50,31
2023-10-29,West,Product B,1090.5883186275637,52,31
2023-10-29,West,Product C,966.3986387100865,64,27
2023-10-29,West,Product D,707.4244326385142,46,24
2023-10-30,North,Product A,844.3016869763303,54,22
2023-10-30,North,Product B,1215.8555385493053,60,22
2023-10-30,North,Product C,1045.785480540551,41,21
2023-10-30,North,Product D,707.2625579664967,49,29
2023-10-30,South,Product A,768.5110095268088,61,23
2023-10-30,South,Product B,1176.4515019216153,40,26
2023-10-30,South,Product C,1414.732835086751,67,15
2023-10-30,South,Product D,925.9571938784179,52,19
2023-10-30,East,Product A,786.6280316675391,48,17
2023-10-30,East,Product B,781.0273015266295,47,18
2023-10-30,East,Product C,883.7488100048929,45,23
2023-10-30,East,Product D,1084.7106792070942,48,27
2023-10-30,West,Product A,1313.3957694739986,53,23
2023-10-30,West,Product B,1627.3372096644546,45,23
2023-10-30,West,Product C,1230.4466771129232,37,26
2023-10-30,West,Product D,935.6599376132802,48,22
2023-10-31,North,Product A,1057.6979688532492,56,22
2023-10-31,North,Product B,1151.827839784022,45,20
2023-10-31,North,Product C,1221.1614606825592,44,15
2023-10-31,North,Product D,943.7712547970933,50,23
2023-10-31,South,Product A,884.3672753876274,50,32
2023-10-31,South,Product B,981.5557683745174,47,18
2023-10-31,South,Product C,1086.002676004717,45,34
2023-10-31,South,Product D,1086.2664372706095,45,21
2023-10-31,East,Product A,1006.690824040297,58,18
2023-10-31,East,Product B,715.367944570287,51,26
2023-10-31,East,Product C,1065.7356484696165,50,33
2023-10-31,East,Product D,1040.7320845452357,54,21
2023-10-31,West,Product A,902.3724551883148,61,24
2023-10-31,West,Product B,1163.8842414410542,48,25
2023-10-31,West,Product C,1425.400907778599,55,31
2023-10-31,West,Product D,1026.0173872523476,37,26
2023-11-01,North,Product A,977.7191729195455,51,30
2023-11-01,North,Product B,980.0760100439053,34,23
2023-11-01,North,Product C,1228.3075320470227,39,27
2023-11-01,North,Product D,1271.3599370982959,54,28
2023-11-01,South,Product A,769.4267596905761,57,34
2023-11-01,South,Product B,921.5920262605755,62,29
2023-11-01,South,Product C,986.1332583701396,54,32
2023-11-01,South,Product D,1138.9091103916367,51,29
2023-11-01,East,Product A,992.5437563960819,46,25
2023-11-01,East,Product B,530.3997731191312,40,14
2023-11-01,East,Product C,1214.541748153488,55,33
2023-11-01,East,Product D,1075.865072806123,56,33
2023-11-01,West,Product A,1239.9075677295818,55,22
2023-11-01,West,Product B,1169.1687689369376,58,36
2023-11-01,West,Product C,723.9303292532124,59,23
2023-11-01,West,Product D,916.997239640686,43,23
2023-11-02,North,Product A,1073.3224488588041,45,25
2023-11-02,North,Product B,1154.2788869780632,54,21
2023-11-02,North,Product C,726.4256446109139,44,31
2023-11-02,North,Product D,875.571809085573,54,25
2023-11-02,South,Product A,956.283959182415,50,17
2023-11-02,South,Product B,889.8598236065486,47,18
2023-11-02,South,Product C,960.5926279446345,46,28
2023-11-02,South,Product D,978.2756404220983,46,21
2023-11-02,East,Product A,1004.9283133275893,45,28
2023-11-02,East,Product B,979.5531580233976,49,23
2023-11-02,East,Product C,1041.0825394437322,41,19
2023-11-02,East,Product D,992.0358847769801,57,33
2023-11-02,West,Product A,1293.9287773316848,39,21
2023-11-02,West,Product B,964.5941088170366,52,26
2023-11-02,West,Product C,853.7574020927264,58,19
2023-11-02,West,Product D,1168.0684360453542,44,22
2023-11-03,North,Product A,1171.3383740650474,53,29
2023-11-03,North,Product B,1359.208841653237,51,25
2023-11-03,North,Product C,1051.4512094058673,55,24
2023-11-03,North,Product D,1038.2015268590935,48,34
2023-11-03,South,Product A,920.417485276393,58,33
2023-11-03,South,Product B,753.232682749161,41,35
2023-11-03,South,Product C,962.8129167724126,47,29
2023-11-03,South,Product D,909.2202437746276,43,15
2023-11-03,East,Product A,1005.4309818444996,53,22
2023-11-03,East,Product B,959.6000005882765,39,24
2023-11-03,East,Product C,753.1188684476509,40,21
2023-11-03,East,Product D,685.3130322018972,44,31
2023-11-03,West,Product A,1067.72503152732,53,24
2023-11-03,West,Product B,782.8127359192315,49,19
2023-11-03,West,Product C,702.2910721936097,53,39
2023-11-03,West,Product D,878.5181504647729,52,30
2023-11-04,North,Product A,773.3080721899083,49,36
2023-11-04,North,Product B,1215.315063048852,47,27
2023-11-04,North,Product C,982.9514141721081,48,29
2023-11-04,North,Product D,1120.3561206597335,43,22
2023-11-04,South,Product A,852.3170590394243,72,12
2023-11-04,South,Product B,1047.469623897906,49,25
2023-11-04,South,Product C,1235.088128991173,42,26
2023-11-04,South,Product D,715.0508181307639,57,26
2023-11-04,East,Product A,858.9152571995098,54,30
2023-11-04,East,Product B,1019.7430104642008,41,18
2023-11-04,East,Product C,1212.7911690091696,49,26
2023-11-04,East,Product D,917.0088241734375,48,29
2023-11-04,West,Product A,785.4219768570165,55,33
2023-11-04,West,Product B,1002.4809966293172,56,21
2023-11-04,West,Product C,1071.9384208634094,46,18
2023-11-04,West,Product D,1169.7321904344444,56,25
2023-11-05,North,Product A,886.4823290030502,51,20
2023-11-05,North,Product B,1048.6679130528325,39,23
2023-11-05,North,Product C,958.7201885118916,56,30
2023-11-05,North,Product D,1024.1990868727,40,35
2023-11-05,South,Product A,957.1343867710173,61,34
2023-11-05,South,Product B,1078.7269753149133,46,28
2023-11-05,South,Product C,969.0882360224521,50,22
